name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,06/30/2002,12/31/2001,06/30/2001,12/31/2000,06/30/2000,12/31/1999,06/30/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
			ForeignCurrencyTranslationAdjustments,"-14,431,000,000","-11,503,000,000","-13,297,000,000","-11,177,000,000","-11,606,000,000","-11,313,000,000","-10,321,000,000","-9,764,000,000","-6,413,000,000","-7,908,000,000","-8,675,000,000","-10,314,000,000","-12,819,000,000","-13,871,000,000","-11,448,000,000","-11,619,000,000","-10,447,000,000","-12,119,000,000","-10,443,000,000","-9,243,000,000","-10,830,000,000","-7,480,000,000","-4,727,000,000","-1,436,000,000","-1,625,000,000","-6,055,124,416.582","-4,350,466,217.766","-2,503,122,398.002","-612,129,904.723","-1,967,889,544.264","-625,312,977.491","507,665,624.327","-2,477,222,096.234","-1,280,539,174.389","-4,198,131,145.76","-7,494,752,081.071","-6,377,601,445.797","-3,318,260,406.969",,"464,249,159.234","-4,040,865,094.175","-7,262,593,844.919","-8,411,187,582.369","-6,532,353,106.235","-4,673,963,515.755","-6,787,872,038.311","-5,722,000,000","-10,211,000,000","-10,507,114,768.079","-6,419,000,000","-4,512,000,000","-2,551,538,367.828","-2,292,000,000","-1,825,000,000","-635,000,000","-831,000,000","901,000,000","1,682,000,000","1,199,000,000","1,112,000,000","-623,000,000","-6,303,000,000","-3,726,000,000","-3,200,000,000","-3,244,000,000","-4,109,000,000","-2,559,000,000","-2,235,000,000","-1,594,000,000","-872,000,000","-329,000,000","1,116,000,000","1,435,000,000","628,000,000","437,000,000","272,000,000","138,500,000","-359,000,000",,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,478,181,471.286",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,000,000","50,000,000","72,400,000","83,000,000",,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-73,707,436,589.916","-1,000,000",,,"-1,000,000",,,"1,000,000",,,"1,000,000","-1,000,000","-1,000,000","1,000,000",,"-1,000,000",,"-1,000,000","-1,000,000","-1,000,000",,"-1,000,000",,,,"-1,000,000","2,000,000",,,,"1,000,000","-100,000",,"4,173,700,000","4,403,200,000","4,024,600,000","3,660,600,000","3,501,900,000","2,782,200,000"
	MinorityInterest,"2,428,000,000","2,527,000,000","2,319,000,000","2,362,000,000","2,365,000,000","2,474,000,000","2,430,000,000","2,288,000,000","2,499,000,000","2,481,000,000","2,799,000,000","2,772,000,000","2,823,000,000","2,894,000,000","2,948,000,000","2,904,000,000","2,960,000,000","2,915,000,000","3,068,000,000","3,104,000,000","3,024,000,000","3,201,000,000","3,382,000,000","3,344,000,000","3,248,000,000","3,149,769,394.349","2,326,365,930.344","2,212,999,583.68","2,285,882,593.997","1,694,130,716.534","1,637,113,031.42","1,590,094,823.33","1,700,839,080.613","1,752,316,764.954","1,992,448,525.018","1,352,153,456.388","1,267,895,970.406","1,139,779,225.961","1,142,031,671.618","1,045,474,484.574","1,453,905,945.844","1,414,121,153.075","1,404,305,169.132","1,351,085,919.524","1,332,006,633.499","1,333,630,314.336","1,410,000,000","1,347,000,000","1,315,560,890.096","1,230,000,000","1,215,000,000","1,105,892,226.268","1,159,000,000","1,091,000,000","1,094,000,000","1,001,000,000","1,106,000,000","992,000,000","1,220,000,000","855,000,000","1,096,000,000","852,000,000","838,000,000","762,000,000","880,000,000","835,000,000","742,000,000","712,000,000","779,000,000","760,000,000","788,000,000","800,000,000","640,000,000","711,000,000","1,489,000,000","1,495,000,000","306,000,000","281,700,000","266,400,000","428,400,000","485,900,000","453,500,000","377,100,000","411,500,000"
TotalCapitalization,"160,902,000,000","164,551,000,000","162,917,000,000","162,256,000,000","162,389,000,000","155,769,000,000","159,281,000,000","156,337,000,000","161,444,000,000","152,896,000,000","150,027,000,000","148,736,000,000","145,848,000,000","141,747,000,000","142,618,000,000","139,653,000,000","139,581,000,000","136,958,000,000","138,966,000,000","140,607,000,000","136,923,000,000","135,811,000,000","143,650,000,000","142,305,000,000","140,642,000,000","134,908,448,175.868","131,717,651,503.907","123,667,776,852.623","123,861,540,825.735","125,884,095,537.863","125,056,175,447.157","120,729,468,660.193","124,558,782,332.617","114,660,099,799.106","119,119,085,130.657","118,394,498,733.261","116,835,625,335.329","105,269,317,728.421","107,864,755,103.71","102,071,452,941.463","103,384,392,326.384","101,300,934,150.954","100,697,027,383.219","99,527,190,078.007","95,091,210,613.599","90,741,153,214.355","94,564,000,000","99,310,000,000","93,396,926,672.879","87,229,000,000","82,676,000,000","79,459,100,938.046","75,726,000,000","71,923,000,000","69,419,000,000","68,446,000,000","68,644,000,000","64,427,000,000","63,099,000,000","58,112,000,000","59,408,000,000","55,531,000,000","53,127,000,000","50,512,000,000","53,438,000,000","50,525,000,000","46,743,000,000","45,542,000,000","46,664,000,000","44,431,000,000","43,404,000,000","40,197,000,000","39,908,000,000","41,354,000,000","39,171,000,000","38,792,000,000","21,490,700,000","16,819,700,000","15,074,500,000","15,776,400,000","16,028,600,000","14,261,100,000","13,083,800,000","12,086,400,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"499,000,000","602,000,000","500,400,000","251,100,000","248,600,000","252,500,000","249,800,000","250,400,000","250,600,000","260,900,000"
CommonStockEquity,"112,006,000,000","116,778,000,000","114,994,000,000","116,862,000,000","117,993,000,000","115,640,000,000","118,193,000,000","117,975,000,000","121,187,000,000","111,556,000,000","109,801,000,000","107,188,000,000","103,831,000,000","98,680,000,000","98,168,000,000","97,985,000,000","96,443,000,000","92,494,000,000","96,093,000,000","97,244,000,000","95,096,000,000","90,330,000,000","100,408,000,000","102,872,000,000","103,136,000,000","100,291,364,025.519","97,809,923,489.009","94,271,700,666.112","94,567,667,247.208","96,426,587,668.95","93,461,819,956.087","91,282,330,451.075","94,640,022,411.056","88,182,230,574.817","88,675,503,884.392","88,846,905,537.459","88,293,846,892.384","80,348,450,591.834","78,474,474,638.175","74,273,772,968.758","76,901,287,438.414","75,293,713,106.768","72,660,711,670.816","71,972,332,903.081","69,780,431,177.446","68,201,687,223.32","71,543,000,000","76,035,000,000","72,253,194,143.938","65,506,000,000","61,118,000,000","59,094,170,039.39","57,248,000,000","53,216,000,000","52,945,000,000","51,496,000,000","52,300,000,000","48,103,000,000","47,742,000,000","44,235,000,000","45,420,000,000","42,345,000,000","39,866,000,000","37,402,000,000","39,874,000,000","38,226,000,000","35,271,000,000","34,166,000,000","34,975,000,000","33,763,000,000","32,494,000,000","30,246,000,000","29,829,000,000","30,515,000,000","28,461,000,000","27,924,000,000","14,718,200,000","12,120,700,000","11,060,900,000","11,430,900,000","10,722,700,000","9,738,900,000","8,739,000,000","8,086,500,000"
CapitalLeaseObligations,,"1,202,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"197,006,026.829",,,,"232,743,715.92",,,,"372,514,184.194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"79,183,000,000","83,600,000,000","83,455,000,000","87,633,000,000","89,266,000,000","86,718,000,000","90,837,000,000","93,413,000,000","96,685,000,000","96,969,000,000","94,910,000,000","93,069,000,000","89,783,000,000","83,318,000,000","83,252,000,000","83,778,000,000","81,931,000,000","77,945,000,000","80,454,000,000","81,143,000,000","78,860,000,000","75,648,000,000","82,337,000,000","83,877,000,000","84,237,000,000","81,869,148,554.227","80,814,228,075.62","76,939,789,758.535","77,212,888,023.768","79,421,800,195.731","76,815,911,454.655","73,752,041,423.489","76,989,981,724.317","72,093,837,081.2","74,713,424,240.778","75,874,049,945.711","75,288,735,774.998","68,489,160,792.659","65,917,577,475.538","63,591,168,299.459","65,796,292,069.97","64,528,053,183.564","64,101,625,420.999","63,617,486,952.13","61,947,595,356.551","60,766,489,406.131","64,362,000,000","69,134,000,000","65,345,314,992.34","58,716,000,000","54,222,000,000","52,692,989,699.094","50,991,000,000","47,006,000,000","47,103,000,000","45,540,000,000","46,441,000,000","42,915,000,000","42,568,000,000","40,225,000,000","41,178,000,000","39,760,000,000","37,310,000,000","34,857,000,000","37,375,000,000","35,690,000,000","32,838,000,000","31,634,000,000","32,526,000,000","30,873,000,000","29,541,000,000","27,397,000,000","27,011,000,000","27,771,000,000","26,060,000,000","25,385,000,000","13,399,100,000","10,659,700,000","9,753,200,000","9,875,000,000","9,326,400,000","8,380,200,000","7,438,200,000","6,757,700,000"
WorkingCapital,"11,405,000,000","15,021,000,000","14,676,000,000","16,584,000,000","17,152,000,000","17,565,000,000","18,919,000,000","20,583,000,000","23,919,000,000","28,243,000,000","23,778,000,000","23,563,000,000","22,108,000,000","17,832,000,000","17,682,000,000","17,445,000,000","18,406,000,000","19,261,000,000","22,331,000,000","23,847,000,000","23,315,000,000","24,304,000,000","26,948,000,000","24,633,000,000","26,605,000,000","22,853,434,229.059","26,002,941,692.418","21,730,589,092.423","24,280,299,149.677","24,463,723,649.06","24,193,320,578.832","19,855,929,306.612","25,052,359,163.854","21,983,021,191.109","26,324,224,479.817","17,285,559,174.81","32,409,002,343.772","22,190,450,857.827","21,654,991,959.443","22,090,217,868.109","22,334,841,385.976","21,991,231,589.203","21,082,149,655.879","23,265,895,953.757","21,814,925,373.134","17,722,805,356.795","23,506,000,000","25,402,000,000","20,451,997,030.907","18,365,000,000","16,131,000,000","16,545,068,153.823","14,715,000,000","12,228,000,000","12,523,000,000","12,369,000,000","14,102,000,000","12,220,000,000","14,892,000,000","11,743,000,000","12,358,000,000","7,245,000,000","9,098,000,000","7,419,000,000","10,387,000,000","8,051,000,000","6,276,000,000","6,512,000,000","8,511,000,000","6,445,000,000","6,686,000,000","5,251,000,000","8,293,000,000","8,245,000,000","5,687,000,000","3,460,000,000","2,667,200,000","2,776,400,000","2,742,800,000","4,399,800,000","5,210,200,000","4,093,800,000","3,724,900,000","3,404,800,000"
InvestedCapital,"179,423,000,000","178,168,000,000","177,548,000,000","178,477,000,000","176,295,000,000","169,075,000,000","174,461,000,000","171,996,000,000","176,353,000,000","163,992,000,000","161,233,000,000","161,806,000,000","159,430,000,000","155,667,000,000","156,001,000,000","153,442,000,000","150,439,000,000","149,446,000,000","152,262,000,000","153,721,000,000","150,527,000,000","146,753,000,000","155,476,000,000","155,830,000,000","152,318,000,000","146,115,606,617.139","142,794,877,676.873","136,716,798,501.249","137,613,973,978.076","140,452,826,196.207","138,727,032,267.177","134,202,230,690.349","137,330,416,338.727","127,199,792,625.235","133,252,295,322.432","136,185,305,827","133,318,272,950.611","118,107,461,098.55","121,766,742,075.281","112,454,306,185.115","112,566,956,194.874","111,321,565,705.771","109,500,658,954.459","110,633,312,756.047","101,420,895,522.388","101,490,937,439.096","102,138,000,000","106,863,000,000","101,073,927,257.221","93,965,000,000","95,800,000,000","92,736,575,659.542","88,580,000,000","79,654,000,000","83,905,000,000","85,973,000,000","83,931,000,000","69,066,000,000","77,581,000,000","73,726,000,000","71,993,000,000","60,303,000,000","65,693,000,000","63,370,000,000","68,374,000,000","55,346,000,000","56,952,000,000","56,205,000,000","58,112,000,000","49,783,000,000","46,777,000,000","43,374,000,000","44,210,000,000","45,171,000,000","43,095,000,000","46,729,000,000","23,970,700,000","17,950,800,000","16,269,600,000","19,911,400,000","18,730,000,000","16,313,700,000","14,745,300,000","13,146,500,000"
TangibleBookValue,"79,183,000,000","83,600,000,000","83,455,000,000","87,633,000,000","89,266,000,000","86,718,000,000","90,837,000,000","93,413,000,000","96,685,000,000","96,969,000,000","94,910,000,000","93,069,000,000","89,783,000,000","83,318,000,000","83,252,000,000","83,778,000,000","81,931,000,000","77,945,000,000","80,454,000,000","81,143,000,000","78,860,000,000","75,648,000,000","82,337,000,000","83,877,000,000","84,237,000,000","81,869,148,554.227","80,814,228,075.62","76,939,789,758.535","77,212,888,023.768","79,421,800,195.731","76,815,911,454.655","73,752,041,423.489","76,989,981,724.317","72,093,837,081.2","74,713,424,240.778","75,874,049,945.711","75,288,735,774.998","68,489,160,792.659","65,917,577,475.538","63,591,168,299.459","65,796,292,069.97","64,528,053,183.564","64,101,625,420.999","63,617,486,952.13","61,947,595,356.551","60,766,489,406.131","64,362,000,000","69,134,000,000","65,345,314,992.34","58,716,000,000","54,222,000,000","52,692,989,699.094","50,991,000,000","47,006,000,000","47,103,000,000","45,540,000,000","46,441,000,000","42,915,000,000","42,568,000,000","40,225,000,000","41,178,000,000","39,760,000,000","37,310,000,000","34,857,000,000","37,375,000,000","35,690,000,000","32,838,000,000","31,634,000,000","32,526,000,000","30,873,000,000","29,541,000,000","27,397,000,000","27,011,000,000","27,771,000,000","25,561,000,000","24,783,000,000","12,898,700,000","10,408,600,000","9,504,600,000","9,622,500,000","9,076,600,000","8,129,800,000","7,187,600,000","6,496,800,000"
TotalDebt,"67,417,000,000","62,592,000,000","62,554,000,000","61,615,000,000","58,302,000,000","53,435,000,000","56,268,000,000","54,021,000,000","55,166,000,000","52,436,000,000","51,432,000,000","54,618,000,000","55,599,000,000","56,987,000,000","57,833,000,000","55,457,000,000","53,996,000,000","56,952,000,000","56,169,000,000","56,477,000,000","55,431,000,000","56,423,000,000","55,068,000,000","52,958,000,000","49,182,000,000","45,824,242,591.621","44,984,954,187.863","42,445,097,835.137","43,046,306,730.868","44,026,238,527.257","45,265,212,311.09","42,919,900,239.274","42,690,393,927.671","39,214,568,077.247","44,576,791,438.04","47,338,400,289.54","45,024,426,058.227","37,991,754,222.636","43,292,267,437.106","38,180,533,216.357","35,665,668,756.461","36,400,366,783.197","36,839,947,283.643","38,660,979,852.966","31,640,464,344.942","33,289,250,215.775","30,595,000,000","30,828,000,000","28,820,733,113.284","28,459,000,000","34,682,000,000","33,642,405,620.152","31,332,000,000","26,438,000,000","30,960,000,000","34,477,000,000","31,631,000,000","20,963,000,000","29,839,000,000","29,491,000,000","26,573,000,000","17,958,000,000","25,827,000,000","25,968,000,000","28,500,000,000","17,120,000,000","21,681,000,000","22,039,000,000","23,137,000,000","16,020,000,000","14,283,000,000","13,128,000,000","14,381,000,000","14,656,000,000","14,634,000,000","18,805,000,000","9,252,500,000","5,830,100,000","5,208,700,000","8,480,500,000","8,007,300,000","6,574,800,000","6,006,300,000","5,060,000,000"
NetDebt,"45,783,000,000","34,038,000,000","35,100,000,000","34,892,000,000","32,870,000,000","25,528,000,000","31,016,000,000","27,546,000,000","25,074,000,000","19,251,000,000","22,849,000,000","25,898,000,000","28,073,000,000","32,390,000,000","33,032,000,000","32,804,000,000","33,426,000,000","33,683,000,000","30,311,000,000","29,155,000,000","30,380,000,000","31,242,000,000","30,761,000,000","30,792,000,000","26,395,000,000","25,598,608,080.864","24,891,035,934.527","27,408,149,458.784","25,866,970,597.275","23,568,386,806.676","23,651,468,265.687","23,932,446,289.99","24,908,288,088.79","20,839,867,798.587","17,491,986,744.173","27,958,016,648.57","20,560,246,237.258","18,489,160,792.659","18,425,141,050.451","20,107,715,552.956","18,275,181,570.433","19,319,158,691.042","16,668,619,124.323","18,599,528,593.075","13,970,149,253.731","16,137,205,223.153","11,962,000,000","19,416,000,000","15,647,751,859.631","19,715,000,000","30,668,000,000","29,773,813,230.099","27,376,000,000","23,148,000,000","14,015,000,000","15,805,000,000","13,681,000,000","15,853,000,000","11,825,000,000","13,086,000,000","10,313,000,000","12,760,000,000","10,257,000,000","12,187,000,000","8,597,000,000","11,040,000,000","10,410,000,000","11,092,000,000","8,845,000,000","10,804,000,000","10,452,000,000","9,942,000,000","9,170,000,000","10,324,000,000","11,876,000,000","14,828,000,000","6,882,000,000","4,047,300,000","3,108,500,000","2,307,700,000","2,183,300,000","2,099,600,000","1,931,100,000","2,297,100,000"
ShareIssued,"2,601,881,075","2,617,355,309","2,666,990,510","2,666,883,760","2,641,874,274","2,673,075,288","2,666,383,509","2,665,877,332","2,633,820,167","2,528,989,616","2,502,754,234","2,501,535,888","2,453,937,714","2,440,953,684","2,504,029,528","2,503,262,274","2,454,029,976","2,453,694,373","2,529,059,867","2,396,360,090","2,385,555,781","2,494,628,938","2,384,527,055","2,382,870,577","2,378,259,685","2,377,678,160","2,377,196,179","2,376,735,991","2,365,933,626","2,474,324,785","2,365,919,246","2,364,546,966","2,364,545,977","2,473,321,486","2,363,752,941","2,361,390,509","2,463,625,927","2,462,128,610","2,462,967,613","2,462,877,839","2,463,534,498","2,463,830,074","2,463,651,652","2,347,765,791","2,371,796,434","2,371,808,074","2,371,635,621","2,236,469,008","2,235,894,566","2,244,110,865","2,394,802,679","2,256,169,408","2,392,912,284","2,409,647,883","2,295,931,248","2,295,931,248","2,314,790,236","2,323,467,856","2,332,398,172","2,343,301,692","2,424,328,564","2,424,328,564","2,446,227,868","2,460,451,632","2,491,445,348","2,491,445,348","2,503,914,136","2,530,105,804","2,557,141,012","2,599,362,444","2,692,000,000","2,674,340,240","2,815,534,676","2,815,534,676","2,790,086,200","2,790,086,200","977,332,000","979,152,000","977,332,000","968,504,000","940,200,000","909,176,000","878,308,000","760,008,000"
OrdinarySharesNumber,"2,573,173,827","2,601,881,075","2,597,924,180","2,602,083,043","2,600,728,015","2,640,602,007","2,617,038,838","2,628,650,705","2,612,972,042","2,520,612,860","2,494,376,128","2,490,952,066","2,443,349,892","2,430,365,862","2,393,108,888","2,389,296,096","2,340,063,448","2,440,057,883","2,415,089,789","2,287,101,827","2,276,296,928","2,385,267,525","2,275,165,442","2,273,663,329","2,269,052,012","2,268,463,712","2,267,980,981","2,268,345,332","2,257,542,207","2,365,933,146","2,257,525,615","2,255,003,088","2,254,994,556","2,363,767,313","2,254,196,296","2,248,906,634","2,351,139,024","2,349,640,931","2,348,830,901","2,348,729,461","2,348,587,570","2,348,422,884","2,347,765,791","2,347,765,791","2,228,725,979","2,228,725,979","2,232,132,118","2,236,469,008","2,235,894,566","2,244,110,865","2,394,802,679","2,256,169,408","2,392,912,284","2,409,647,883","2,295,931,248","2,295,931,248","2,314,790,236","2,323,467,856","2,332,398,172","2,343,301,692","2,424,328,564","2,424,328,564","2,446,227,868","2,460,451,632","2,491,445,348","2,491,445,348","2,503,914,136","2,530,105,804","2,557,141,012","2,599,362,444","2,692,000,000","2,674,340,240","2,815,534,676","2,815,534,676","2,790,086,200","2,790,086,200","977,332,000","979,152,000","977,332,000","968,504,000","940,200,000","909,176,000","878,308,000","760,008,000"
TreasurySharesNumber,"28,707,248","15,474,234","69,066,330","64,800,717","41,146,259","32,473,281","49,344,671","37,226,627","20,848,125","8,376,756","8,378,106","10,583,822","10,587,822","10,587,822","110,920,640","113,966,178","113,966,528","13,636,490","113,970,078","109,258,263","109,258,853","109,361,413","109,361,613","109,207,248","109,207,673","109,214,448","109,215,198","108,390,659","108,391,419","108,391,639","108,393,631","109,543,878","109,551,421","109,554,173","109,556,645","112,483,875","112,486,903","112,487,679","114,136,712","114,148,378","114,946,928","115,407,190","115,885,861",,"143,070,455","143,082,095","139,503,503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
